,Map1_Dust2,Map1_Vertigo,Map1_Inferno,Map1_Overpass,Map1_Train,Map1_Mirage,Map1_Nuke,Map2_Dust2,Map2_Vertigo,Map2_Inferno,Map2_Overpass,Map2_Train,Map2_Mirage,Map2_Nuke,Team1Rank,Team2Rank,Team1WinPercentageMirage,Team1WinPercentageDust2,Team1WinPercentageNuke,Team1WinPercentageOverpass,Team1WinPercentageInferno,Team1WinPercentageVertigo,Team1WinPercentageTrain,Team1WinPercentageCache,Team2WinPercentageMirage,Team2WinPercentageDust2,Team2WinPercentageNuke,Team2WinPercentageOverpass,Team2WinPercentageInferno,Team2WinPercentageVertigo,Team2WinPercentageTrain,Team2WinPercentageCache,Team1ConfidencePickMirage,Team1ConfidencePickDust2,Team1ConfidencePickNuke,Team1ConfidencePickOverpass,Team1ConfidencePickInferno,Team1ConfidencePickVertigo,Team1ConfidencePickTrain,Team1ConfidencePickCache,Team2ConfidencePickMirage,Team2ConfidencePickDust2,Team2ConfidencePickNuke,Team2ConfidencePickOverpass,Team2ConfidencePickInferno,Team2ConfidencePickVertigo,Team2ConfidencePickTrain,Team2ConfidencePickCache,Team1AverageOppRankMirage,Team1AverageOppRankDust2,Team1AverageOppRankNuke,Team1AverageOppRankOverpass,Team1AverageOppRankInferno,Team1AverageOppRankVertigo,Team1AverageOppRankTrain,Team1AverageOppRankCache,Team2AverageOppRankMirage,Team2AverageOppRankDust2,Team2AverageOppRankNuke,Team2AverageOppRankOverpass,Team2AverageOppRankInferno,Team2AverageOppRankVertigo,Team2AverageOppRankTrain,Team2AverageOppRankCache,Team1PlayersPlusMinosMirage,Team1PlayersPlusMinosDust2,Team1PlayersPlusMinosNuke,Team1PlayersPlusMinosOverpass,Team1PlayersPlusMinosInferno,Team1PlayersPlusMinosVertigo,Team1PlayersPlusMinosTrain,Team1PlayersPlusMinosCache,Team2PlayersPlusMinosMirage,Team2PlayersPlusMinosDust2,Team2PlayersPlusMinosNuke,Team2PlayersPlusMinosOverpass,Team2PlayersPlusMinosInferno,Team2PlayersPlusMinosVertigo,Team2PlayersPlusMinosTrain,Team2PlayersPlusMinosCache,Team1RoundsPlusMinosMirage,Team1RoundsPlusMinosDust2,Team1RoundsPlusMinosNuke,Team1RoundsPlusMinosOverpass,Team1RoundsPlusMinosInferno,Team1RoundsPlusMinosVertigo,Team1RoundsPlusMinosTrain,Team1RoundsPlusMinosCache,Team2RoundsPlusMinosMirage,Team2RoundsPlusMinosDust2,Team2RoundsPlusMinosNuke,Team2RoundsPlusMinosOverpass,Team2RoundsPlusMinosInferno,Team2RoundsPlusMinosVertigo,Team2RoundsPlusMinosTrain,Team2RoundsPlusMinosCache,Team1Winner
28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,25,66.66666666666666,60.0,0.0,0.0,100.0,100.0,0.0,0.0,50.0,100.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,40.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,77.77777777777777,0.0,0.0,18.0,13.416666666666666,13.5,37.0,21.6,17.2,4.75,0.0,16.0,22.25,21.285714285714285,24.75,25.6,28.333333333333332,32.0,0.0,73.0,-178.0,-53.0,155.0,50.0,-463.0,229.0,0.0,306.0,-220.0,-25.0,36.0,173.0,43.0,0.0,0.0,17.0,4.0,15.0,10.0,17.0,47.0,-8.0,0.0,-19.0,1.0,-15.0,0.0,-4.0,18.0,-3.0,0.0,0
29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17,40,0.0,50.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,100.0,0.0,0.0,0.0,0.0,33.333333333333336,66.66666666666667,75.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,60.0,33.333333333333336,0.0,100.0,0.0,0.0,24.125,22.666666666666668,25.285714285714285,31.714285714285715,21.25,31.0,0.0,30.25,0.0,32.0,31.666666666666668,20.0,22.333333333333332,23.2,0.0,0.0,-320.0,26.0,315.0,150.0,11.0,90.0,0.0,-123.0,0.0,12.0,137.0,-307.0,-78.0,4.0,0.0,0.0,13.0,17.0,0.0,-21.0,0.0,10.0,0.0,-43.0,0.0,3.0,3.0,12.0,-28.0,3.0,0.0,0
30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,50,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,42.857142857142854,66.66666666666667,0.0,100.0,0.0,0.0,66.66666666666667,50.0,100.0,0.0,0.0,66.66666666666667,0.0,47.666666666666664,82.5,62.0,56.09090909090909,60.0,52.0,55.5,0.0,9.0,18.3,16.666666666666668,26.333333333333332,21.75,0.0,22.8,0.0,-28.0,-210.0,19.0,-337.0,239.0,-91.0,-133.0,0.0,0.0,15.0,97.0,-297.0,22.0,0.0,18.0,0.0,-8.0,21.0,-3.0,-6.0,-11.0,-11.0,10.0,0.0,-4.0,29.0,-4.0,-2.0,-17.0,0.0,7.0,0.0,1
31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,54,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,100.0,0.0,0.0,100.0,50.0,50.0,0.0,55.55555555555556,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,100.0,40.0,0.0,0.0,58.111111111111114,56.9,48.0,62.0,37.75,0.0,64.2,0.0,44.6,39.25,0.0,31.166666666666668,37.375,46.166666666666664,39.142857142857146,0.0,-58.0,-234.0,97.0,-341.0,244.0,0.0,-131.0,0.0,-238.0,0.0,0.0,-57.0,96.0,-36.0,-202.0,0.0,16.0,28.0,-1.0,4.0,-9.0,0.0,19.0,0.0,3.0,32.0,0.0,-7.0,47.0,4.0,0.0,0.0,0
32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,42,59,14.285714285714285,16.666666666666664,100.0,50.0,75.0,0.0,0.0,0.0,100.0,50.0,0.0,25.0,75.0,0.0,50.0,0.0,0.0,16.666666666666668,100.0,0.0,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,0.0,14.285714285714286,50.0,0.0,50.0,0.0,55.375,49.7,48.0,46.0,38.57142857142857,37.5,55.2,0.0,54.8,27.25,41.0,44.083333333333336,41.0,43.0,33.2,0.0,0.0,-266.0,19.0,0.0,28.0,33.0,-134.0,0.0,-255.0,186.0,27.0,-494.0,-13.0,0.0,-59.0,0.0,-26.0,-25.0,3.0,0.0,-3.0,-6.0,-15.0,0.0,-14.0,-15.0,-9.0,-12.0,-18.0,-15.0,14.0,0.0,0
33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,5,100.0,0.0,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0,0.0,50.0,100.0,100.0,100.0,25.0,33.33333333333333,0.0,0.0,100.0,0.0,25.0,0.0,50.0,66.66666666666667,0.0,0.0,75.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,27.11111111111111,0.0,32.5,103.0,34.2,15.5,15.5,0.0,21.333333333333332,15.875,19.2,37.333333333333336,20.833333333333332,19.0,0.0,0.0,137.0,0.0,31.0,0.0,66.0,-526.0,0.0,0.0,440.0,-72.0,0.0,0.0,29.0,171.0,0.0,0.0,57.0,0.0,-9.0,2.0,11.0,8.0,10.0,0.0,19.0,12.0,-5.0,8.0,8.0,-16.0,0.0,0.0,1
34,0,0,0,0,0,1,0,0,0,1,0,0,0,0,29,10,0.0,20.0,75.0,40.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,0.0,0.0,28.5,23.375,30.142857142857142,27.0,26.333333333333332,0.0,29.142857142857142,0.0,9.6,14.2,6.6,0.0,16.875,23.714285714285715,28.0,0.0,426.0,27.0,100.0,-231.0,433.0,0.0,75.0,0.0,286.0,310.0,-307.0,0.0,-300.0,274.0,-110.0,0.0,-17.0,-10.0,39.0,-37.0,-27.0,0.0,22.0,0.0,-31.0,7.0,24.0,0.0,0.0,29.0,-1.0,0.0,1
35,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,13,20.0,33.33333333333333,100.0,50.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,25.0,100.0,0.0,33.333333333333336,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,100.0,85.71428571428571,0.0,0.0,15.5,17.285714285714285,14.5,17.0,13.0,0.0,23.25,0.0,16.0,0.0,13.8,21.875,24.333333333333332,25.444444444444443,21.166666666666668,0.0,-84.0,-24.0,58.0,83.0,-80.0,0.0,-24.0,0.0,-55.0,0.0,-12.0,-100.0,-84.0,70.0,55.0,0.0,-18.0,-8.0,13.0,-6.0,12.0,0.0,18.0,0.0,-24.0,0.0,-11.0,51.0,27.0,59.0,-9.0,0.0,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21,1,100.0,50.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,75.0,66.66666666666666,50.0,50.0,100.0,0.0,50.0,66.66666666666667,0.0,0.0,0.0,0.0,57.142857142857146,0.0,0.0,100.0,80.0,66.66666666666667,80.0,0.0,0.0,0.0,12.0,19.8,30.375,18.833333333333332,17.714285714285715,0.0,22.5,0.0,0.0,14.272727272727273,12.5,11.6,10.25,18.0,14.5,0.0,-206.0,102.0,-125.0,-135.0,295.0,0.0,-72.0,0.0,0.0,139.0,182.0,-98.0,-28.0,84.0,-223.0,0.0,-1.0,-7.0,-28.0,-24.0,-29.0,0.0,16.0,0.0,0.0,57.0,31.0,18.0,43.0,8.0,-8.0,0.0,0
37,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,48,50.0,0.0,75.0,25.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,55.55555555555556,0.0,0.0,0.0,100.0,42.857142857142854,0.0,50.0,0.0,100.0,50.0,0.0,57.6,48.5,58.42857142857143,37.666666666666664,50.333333333333336,0.0,51.5,0.0,69.66666666666667,47.5,0.0,40.0,29.0,41.6,52.0,0.0,35.0,348.0,139.0,-79.0,18.0,0.0,111.0,0.0,179.0,-1.0,0.0,-194.0,84.0,108.0,21.0,0.0,18.0,-18.0,27.0,-9.0,8.0,0.0,9.0,0.0,12.0,-4.0,0.0,11.0,-2.0,10.0,-5.0,0.0,0
38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,20,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,25.0,0.0,0.0,100.0,50.0,0.0,0.0,33.333333333333336,0.0,50.0,0.0,0.0,100.0,0.0,100.0,33.333333333333336,33.333333333333336,50.0,0.0,31.125,28.571428571428573,25.8,0.0,40.0,31.666666666666668,29.4,0.0,29.0,33.333333333333336,33.77777777777778,32.6,33.666666666666664,24.6,43.0,0.0,0.0,-8.0,-133.0,0.0,-40.0,94.0,-256.0,0.0,0.0,72.0,-303.0,72.0,-112.0,-165.0,-121.0,0.0,15.0,-5.0,-14.0,0.0,8.0,10.0,-8.0,0.0,-11.0,14.0,-19.0,30.0,20.0,-19.0,17.0,0.0,1
39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,50.0,66.66666666666666,0.0,0.0,50.0,66.66666666666667,100.0,0.0,50.0,0.0,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,55.55555555555556,0.0,0.0,20.285714285714285,23.6,29.75,28.25,18.333333333333332,35.0,0.0,20.75,9.5,5.833333333333333,0.0,17.0,17.333333333333332,18.4,0.0,0.0,-438.0,-31.0,71.0,246.0,-11.0,93.0,0.0,26.0,-244.0,0.0,0.0,114.0,-264.0,-370.0,0.0,0.0,23.0,16.0,6.0,-26.0,-18.0,18.0,0.0,2.0,14.0,21.0,0.0,-48.0,-1.0,14.0,0.0,1
40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,36,7,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,100.0,0.0,50.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,26.333333333333332,22.125,22.555555555555557,30.0,20.714285714285715,0.0,26.166666666666668,0.0,13.5,6.2,9.5,16.6,21.166666666666668,0.0,3.2,0.0,154.0,-165.0,-103.0,33.0,170.0,0.0,0.0,0.0,126.0,-50.0,-19.0,127.0,9.0,0.0,-317.0,0.0,-14.0,-32.0,-16.0,-1.0,26.0,0.0,2.0,0.0,42.0,10.0,8.0,-14.0,17.0,0.0,7.0,0.0,0
41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,59,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,50.0,100.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,16.666666666666668,60.0,0.0,50.0,0.0,6.0,9.4,15.9,10.0,17.625,0.0,13.75,0.0,57.6,43.5,36.0,54.27272727272727,54.0,77.5,40.75,0.0,182.0,248.0,-181.0,152.0,-155.0,0.0,33.0,0.0,-75.0,-67.0,0.0,-255.0,-1.0,-44.0,11.0,0.0,-1.0,33.0,-12.0,10.0,-21.0,0.0,11.0,0.0,-2.0,-11.0,-5.0,-13.0,-1.0,-17.0,10.0,0.0,0
42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,22,50,100.0,100.0,0.0,0.0,100.0,66.66666666666666,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,20.0,100.0,50.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336,66.66666666666667,0.0,100.0,0.0,19.75,28.5,0.0,22.142857142857142,26.0,32.833333333333336,32.57142857142857,0.0,58.75,83.85714285714286,62.0,59.5,64.75,52.0,73.0,0.0,-8.0,-8.0,0.0,-86.0,63.0,33.0,-9.0,0.0,-28.0,-210.0,19.0,-264.0,163.0,-91.0,49.0,0.0,-12.0,21.0,0.0,-11.0,28.0,15.0,3.0,0.0,-3.0,17.0,-3.0,-9.0,-8.0,-11.0,7.0,0.0,0
43,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,10,50.0,100.0,100.0,100.0,33.33333333333333,50.0,0.0,0.0,0.0,50.0,80.0,0.0,20.0,0.0,50.0,0.0,75.0,50.0,0.0,50.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0.0,22.833333333333332,15.285714285714286,16.833333333333332,29.25,18.333333333333332,20.6,0.0,0.0,10.2,13.166666666666666,6.333333333333333,0.0,16.875,26.833333333333332,23.4,0.0,52.0,-187.0,-152.0,0.0,227.0,-232.0,0.0,0.0,-154.0,310.0,-307.0,0.0,-300.0,175.0,-110.0,0.0,18.0,1.0,-9.0,17.0,18.0,-16.0,0.0,0.0,-36.0,-7.0,21.0,0.0,0.0,35.0,-13.0,0.0,1
44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26,47,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,71.42857142857143,66.66666666666667,50.0,100.0,100.0,0.0,0.0,0.0,33.333333333333336,0.0,50.0,66.66666666666667,0.0,0.0,0.0,0.0,18.77777777777778,15.25,15.333333333333334,26.5,12.6,7.5,16.0,0.0,41.8,38.2,32.0,43.333333333333336,43.7,33.5,0.0,0.0,-117.0,-58.0,112.0,0.0,-191.0,-110.0,114.0,0.0,108.0,17.0,-439.0,-54.0,23.0,13.0,0.0,0.0,7.0,-23.0,23.0,5.0,-2.0,-17.0,-8.0,0.0,-24.0,-31.0,11.0,-7.0,6.0,-14.0,0.0,0.0,1
45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25,40,0.0,66.66666666666666,0.0,0.0,0.0,75.0,100.0,0.0,0.0,0.0,0.0,33.33333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,0.0,71.42857142857143,0.0,0.0,0.0,0.0,100.0,75.0,25.0,0.0,0.0,0.0,23.0,32.0,18.666666666666668,19.666666666666668,22.75,28.75,32.0,0.0,28.22222222222222,0.0,22.5,30.22222222222222,21.375,21.0,28.5,0.0,306.0,-334.0,140.0,58.0,-77.0,30.0,0.0,0.0,-143.0,0.0,12.0,117.0,-67.0,-64.0,8.0,0.0,-21.0,0.0,-22.0,-5.0,0.0,21.0,-3.0,0.0,-51.0,0.0,0.0,5.0,-8.0,-24.0,1.0,0.0,1
46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,29,0.0,0.0,50.0,0.0,33.33333333333333,40.0,0.0,0.0,0.0,25.0,100.0,25.0,40.0,0.0,40.0,0.0,0.0,100.0,0.0,100.0,25.0,33.333333333333336,50.0,0.0,0.0,0.0,100.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,29.0,30.0,33.77777777777778,30.75,32.142857142857146,24.333333333333332,40.77777777777778,0.0,28.5,23.857142857142858,31.833333333333332,34.0,31.428571428571427,0.0,29.142857142857142,0.0,0.0,72.0,-303.0,72.0,-85.0,-264.0,82.0,0.0,426.0,-133.0,-124.0,7.0,433.0,0.0,101.0,0.0,-11.0,6.0,-19.0,27.0,14.0,-16.0,7.0,0.0,-17.0,-6.0,41.0,-37.0,-22.0,0.0,22.0,0.0,1
47,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,2,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,42.857142857142854,50.0,100.0,33.33333333333333,100.0,100.0,100.0,0.0,75.0,66.66666666666667,100.0,100.0,100.0,0.0,0.0,0.0,25.0,100.0,0.0,25.0,80.0,0.0,0.0,0.0,35.5,15.25,17.0,79.66666666666667,49.4,7.5,16.0,0.0,16.625,17.25,12.2,17.857142857142858,9.0,23.0,20.333333333333332,0.0,-117.0,-58.0,22.0,0.0,-165.0,-110.0,114.0,0.0,-25.0,11.0,-326.0,13.0,155.0,0.0,-227.0,0.0,9.0,-23.0,25.0,-3.0,-1.0,-17.0,-8.0,0.0,-3.0,2.0,11.0,-13.0,23.0,4.0,20.0,0.0,0
48,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,21,50.0,50.0,60.0,50.0,60.0,100.0,0.0,0.0,100.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,57.142857142857146,0.0,13.75,16.444444444444443,14.666666666666666,10.75,14.75,11.0,0.0,0.0,15.0,19.8,33.42857142857143,19.142857142857142,17.714285714285715,0.0,22.5,0.0,-79.0,23.0,260.0,21.0,-111.0,-16.0,0.0,0.0,-2.0,102.0,67.0,-135.0,295.0,0.0,-72.0,0.0,10.0,-22.0,-8.0,-6.0,0.0,5.0,0.0,0.0,-14.0,-7.0,-38.0,-33.0,-29.0,0.0,16.0,0.0,0
49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,50,54,33.33333333333333,0.0,0.0,50.0,25.0,33.33333333333333,100.0,0.0,50.0,66.66666666666666,0.0,100.0,50.0,0.0,50.0,0.0,0.0,100.0,0.0,40.0,50.0,0.0,100.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,83.28571428571429,62.0,60.111111111111114,63.111111111111114,52.0,73.0,0.0,51.5,57.0,43.0,66.0,37.75,0.0,58.5,0.0,-28.0,-30.0,19.0,17.0,134.0,-79.0,75.0,0.0,-106.0,-57.0,97.0,-101.0,252.0,0.0,-161.0,0.0,4.0,17.0,-3.0,5.0,-15.0,-11.0,7.0,0.0,14.0,22.0,-3.0,-10.0,-9.0,0.0,12.0,0.0,0
50,0,0,0,0,0,1,0,0,0,1,0,0,0,0,59,22,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,66.66666666666666,50.0,0.0,0.0,0.0,0.0,16.666666666666668,60.0,0.0,50.0,0.0,0.0,100.0,0.0,20.0,100.0,40.0,0.0,0.0,57.6,35.4,36.0,44.36363636363637,46.75,43.0,33.2,0.0,19.75,32.0,0.0,27.714285714285715,30.0,37.2,34.75,0.0,-75.0,186.0,0.0,-545.0,-1.0,0.0,-55.0,0.0,0.0,0.0,0.0,-169.0,243.0,33.0,-119.0,0.0,-2.0,-13.0,-5.0,-8.0,-6.0,-15.0,14.0,0.0,-12.0,24.0,0.0,-12.0,31.0,6.0,-4.0,0.0,0
51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17,47,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,66.66666666666667,75.0,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,50.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,21.166666666666668,20.8,21.666666666666668,30.142857142857142,15.0,27.25,0.0,42.3,38.2,32.0,43.333333333333336,46.22222222222222,33.5,26.0,0.0,0.0,-382.0,16.0,301.0,182.0,-113.0,90.0,0.0,239.0,17.0,-439.0,-54.0,23.0,13.0,164.0,0.0,0.0,28.0,9.0,2.0,-21.0,-21.0,23.0,0.0,-25.0,-31.0,11.0,-7.0,19.0,-14.0,-12.0,0.0,0
52,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,17,100.0,100.0,100.0,100.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.66666666666667,100.0,0.0,33.333333333333336,0.0,0.0,11.285714285714286,11.166666666666666,9.5,16.6,22.333333333333332,0.0,8.666666666666666,0.0,0.0,20.285714285714285,22.333333333333332,24.6,28.25,15.0,27.25,0.0,126.0,-365.0,-19.0,127.0,81.0,0.0,-507.0,0.0,0.0,-382.0,-84.0,197.0,179.0,-113.0,127.0,0.0,34.0,21.0,8.0,-14.0,7.0,0.0,13.0,0.0,0.0,23.0,14.0,12.0,-26.0,-21.0,23.0,0.0,1
53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,50,50.0,0.0,75.0,33.33333333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,66.66666666666667,0.0,0.0,0.0,100.0,50.0,0.0,33.333333333333336,0.0,100.0,50.0,0.0,52.0,43.6,58.42857142857143,35.2,47.44444444444444,0.0,51.5,0.0,75.8,50.53846153846154,0.0,48.8,30.0,45.5,52.0,0.0,35.0,284.0,139.0,71.0,44.0,0.0,-35.0,0.0,36.0,23.0,0.0,-10.0,50.0,104.0,21.0,0.0,9.0,-21.0,27.0,1.0,14.0,0.0,9.0,0.0,25.0,12.0,0.0,9.0,-3.0,22.0,-12.0,0.0,0
54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15,11,40.0,75.0,0.0,0.0,50.0,33.33333333333333,60.0,0.0,66.66666666666666,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,50.0,0.0,0.0,50.0,50.0,50.0,0.0,100.0,0.0,25.0,100.0,50.0,50.0,0.0,0.0,20.333333333333332,24.8,0.0,34.0,20.88888888888889,20.2,18.285714285714285,0.0,26.7,0.0,31.444444444444443,63.0,36.333333333333336,15.6,15.5,0.0,40.0,-77.0,0.0,0.0,44.0,0.0,-128.0,0.0,137.0,0.0,31.0,0.0,108.0,-442.0,0.0,0.0,-4.0,40.0,0.0,-2.0,32.0,-11.0,5.0,0.0,52.0,0.0,-7.0,7.0,9.0,2.0,10.0,0.0,0
55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,6,0.0,80.0,66.66666666666666,0.0,0.0,0.0,50.0,0.0,0.0,20.0,66.66666666666666,0.0,100.0,100.0,66.66666666666666,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,55.55555555555556,0.0,0.0,41.666666666666664,0.0,0.0,0.0,100.0,0.0,0.0,20.75,9.666666666666666,6.0,0.0,17.0,23.0,18.5,0.0,13.25,15.923076923076923,17.333333333333332,0.0,22.166666666666668,20.5,5.0,0.0,26.0,-66.0,-187.0,0.0,310.0,-26.0,-592.0,0.0,-22.0,-270.0,-17.0,0.0,50.0,-225.0,74.0,0.0,2.0,16.0,14.0,0.0,-48.0,2.0,5.0,0.0,12.0,5.0,25.0,0.0,26.0,44.0,3.0,0.0,1
56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,20.0,0.0,42.857142857142854,0.0,0.0,0.0,66.66666666666667,50.0,100.0,0.0,0.0,100.0,0.0,16.4,28.5,0.0,22.142857142857142,32.0,28.571428571428573,37.666666666666664,0.0,8.0,9.4,15.9,10.0,17.285714285714285,0.0,11.75,0.0,15.0,-56.0,0.0,-86.0,124.0,254.0,-96.0,0.0,182.0,248.0,-181.0,152.0,-184.0,0.0,-51.0,0.0,-19.0,21.0,0.0,-11.0,25.0,12.0,1.0,0.0,12.0,33.0,-12.0,10.0,-18.0,0.0,19.0,0.0,1
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,75.0,66.66666666666666,100.0,0.0,100.0,50.0,33.333333333333336,0.0,33.333333333333336,0.0,100.0,0.0,0.0,50.0,50.0,0.0,75.0,0.0,50.0,0.0,37.111111111111114,32.166666666666664,41.4,0.0,40.0,31.666666666666668,35.0,0.0,26.25,12.857142857142858,12.4,13.5,18.7,25.5,15.0,0.0,108.0,52.0,-323.0,0.0,-40.0,94.0,-11.0,0.0,-75.0,62.0,-488.0,72.0,-155.0,0.0,0.0,0.0,27.0,-7.0,-7.0,0.0,8.0,10.0,2.0,0.0,-16.0,-2.0,5.0,-16.0,14.0,15.0,11.0,0.0,1
58,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,10,0.0,0.0,50.0,0.0,50.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,66.66666666666667,0.0,100.0,33.333333333333336,33.333333333333336,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,29.0,38.5,33.77777777777778,36.166666666666664,33.666666666666664,28.25,48.5,0.0,10.2,12.428571428571429,6.333333333333333,0.0,16.875,24.166666666666668,23.25,0.0,0.0,72.0,-272.0,238.0,-205.0,50.0,42.0,0.0,-154.0,310.0,-307.0,0.0,-300.0,340.0,0.0,0.0,-11.0,8.0,-19.0,39.0,20.0,-15.0,12.0,0.0,-36.0,-10.0,21.0,0.0,0.0,27.0,-16.0,0.0,0
